transaction_id,customer_id,merchant_id,merchant_name,merchant_category,amount,timestamp,currency,channel,city,is_international
TXN-034156,C-0157,M-0168,PowerGrid #168,Utilities,272.63,2024-03-17T14:20:35,CAD,POS,Toronto,False
TXN-002944,C-0158,M-0178,CareFirst #178,Healthcare,197.6,2024-03-17T14:22:12,CAD,online,Vancouver,False
TXN-003718,C-0308,M-0001,BookTrip #1,Travel,113.11,2024-03-17T14:23:47,CAD,POS,Hamilton,False
TXN-020580,C-0298,M-0057,GadgetWorld #57,Electronics,140.32,2024-03-17T14:25:54,CAD,POS,Hamilton,False
TXN-015272,C-0220,M-0053,TrendWear #53,Clothing,188.46,2024-03-17T14:29:20,CAD,POS,Edmonton,False
TXN-019787,C-0083,M-0195,Golden Wok #195,Restaurant,152.06,2024-03-17T14:29:47,CAD,POS,Toronto,False
TXN-040854,C-0192,M-0002,Golden Wok #2,Restaurant,48.06,2024-03-17T14:30:17,CAD,online,Hamilton,False
TXN-000954,C-0209,M-0118,GadgetWorld #118,Electronics,372.28,2024-03-17T14:31:40,CAD,POS,Edmonton,False
TXN-008805,C-0454,M-0189,ChicBoutique #189,Clothing,140.6,2024-03-17T14:33:29,CAD,POS,Toronto,False
TXN-047406,C-0129,M-0075,FashionFit #75,Clothing,236.47,2024-03-17T14:33:58,CAD,POS,Edmonton,False
TXN-042522,C-0212,M-0036,JetSet #36,Travel,315.05,2024-03-17T14:34:12,CAD,POS,Toronto,False
TXN-022060,C-0364,M-0110,FunPark #110,Entertainment,91.88,2024-03-17T14:34:24,CAD,online,Quebec City,False
TXN-042755,C-0193,M-0083,GasLine #83,Utilities,880.0,2024-03-17T14:37:33,CAD,POS,Vancouver,False
TXN-040291,C-0259,M-0090,Pasta Palace #90,Restaurant,947.46,2024-03-17T14:40:09,CAD,online,Calgary,False
TXN-040179,C-0233,M-0198,WellClinic #198,Healthcare,117.37,2024-03-17T14:41:22,CAD,POS,Quebec City,False
TXN-045919,C-0366,M-0029,PowerGrid #29,Utilities,153.36,2024-03-17T14:41:33,CAD,POS,Vancouver,False
TXN-032802,C-0461,M-0139,WaterWorks #139,Utilities,716.12,2024-03-17T14:42:08,CAD,online,Quebec City,False
TXN-025433,C-0138,M-0169,FlyAway #169,Travel,497.35,2024-03-17T14:46:54,CAD,ATM,Toronto,False
TXN-046676,C-0182,M-0132,DigiMart #132,Electronics,61.05,2024-03-17T14:46:58,CAD,online,Vancouver,False
TXN-041029,C-0349,M-0136,FuelUp #136,Gas Station,318.8,2024-03-17T14:47:04,CAD,ATM,Montreal,False
TXN-044291,C-0360,M-0128,FlyAway #128,Travel,335.99,2024-03-17T14:47:04,CAD,ATM,Toronto,False
TXN-004169,C-0382,M-0183,PowerGrid #183,Utilities,86.78,2024-03-17T14:47:55,CAD,POS,Halifax,False
TXN-047239,C-0462,M-0124,Burger Hub #124,Restaurant,195.56,2024-03-17T14:49:19,CAD,online,Quebec City,False
TXN-018246,C-0056,M-0005,CinePlex #5,Entertainment,221.42,2024-03-17T14:50:30,CAD,ATM,Montreal,False
TXN-018826,C-0243,M-0169,FlyAway #169,Travel,52.75,2024-03-17T14:51:24,CAD,POS,Montreal,False
TXN-030322,C-0173,M-0104,DigiMart #104,Electronics,97.5,2024-03-17T14:52:34,CAD,POS,Montreal,False
TXN-037646,C-0142,M-0047,PetroGo #47,Gas Station,341.31,2024-03-17T14:53:11,CAD,ATM,Toronto,False
TXN-005959,C-0271,M-0174,Burger Hub #174,Restaurant,167.45,2024-03-17T14:54:00,CAD,POS,Quebec City,False
TXN-022946,C-0038,M-0007,FunPark #7,Entertainment,127.43,2024-03-17T14:54:02,CAD,online,Vancouver,False
TXN-033534,C-0093,M-0026,HealthPlus #26,Healthcare,240.84,2024-03-17T14:57:13,CAD,POS,Ottawa,False
TXN-039430,C-0110,M-0199,GreenGrocer #199,Grocery,786.16,2024-03-17T14:59:59,CAD,online,Halifax,False
TXN-039795,C-0011,M-0036,JetSet #36,Travel,174.45,2024-03-17T15:00:02,CAD,POS,Toronto,False
TXN-032662,C-0138,M-0039,TravelEase #39,Travel,388.43,2024-03-17T15:01:06,CAD,POS,Halifax,False
TXN-023576,C-0186,M-0129,DigiMart #129,Electronics,34.88,2024-03-17T15:02:39,CAD,online,Hamilton,False
TXN-004412,C-0104,M-0007,FunPark #7,Entertainment,198.17,2024-03-17T15:04:25,CAD,online,Halifax,False
TXN-037924,C-0086,M-0107,SuperSave #107,Grocery,187.04,2024-03-17T15:04:48,CAD,POS,Vancouver,False
TXN-043776,C-0110,M-0151,Cafe Latte #151,Restaurant,168.55,2024-03-17T15:07:16,CAD,POS,Toronto,False
TXN-010493,C-0280,M-0023,PharmaSave #23,Healthcare,294.86,2024-03-17T15:08:12,CAD,POS,Hamilton,False
TXN-029229,C-0306,M-0082,EnergyStop #82,Gas Station,172.1,2024-03-17T15:09:21,CAD,POS,Vancouver,False
TXN-030398,C-0241,M-0036,JetSet #36,Travel,106.43,2024-03-17T15:11:03,CAD,online,Montreal,False
TXN-036136,C-0148,M-0183,PowerGrid #183,Utilities,382.82,2024-03-17T15:13:04,CAD,POS,Montreal,False
TXN-039674,C-0431,M-0089,ClickBuy #89,Online Shopping,940.29,2024-03-17T15:14:35,CAD,POS,Winnipeg,False
TXN-023455,C-0182,M-0132,DigiMart #132,Electronics,53.14,2024-03-17T15:17:37,CAD,online,Vancouver,False
TXN-002399,C-0281,M-0036,JetSet #36,Travel,249.26,2024-03-17T15:22:40,CAD,online,Edmonton,False
TXN-027117,C-0182,M-0157,PetroGo #157,Gas Station,39.37,2024-03-17T15:24:36,CAD,POS,Hamilton,False
TXN-008774,C-0361,M-0181,Cafe Latte #181,Restaurant,151.26,2024-03-17T15:28:32,CAD,online,Calgary,False
TXN-016455,C-0328,M-0187,ChicBoutique #187,Clothing,640.68,2024-03-17T15:28:34,CAD,online,Vancouver,False
TXN-048600,C-0099,M-0004,FashionFit #4,Clothing,39.0,2024-03-17T15:28:51,USD,online,Singapore,True
TXN-035736,C-0007,M-0094,WellClinic #94,Healthcare,149.78,2024-03-17T15:29:41,CAD,POS,Hamilton,False
TXN-008578,C-0386,M-0158,FlyAway #158,Travel,434.03,2024-03-17T15:29:57,CAD,POS,Halifax,False
TXN-040513,C-0448,M-0157,PetroGo #157,Gas Station,356.89,2024-03-17T15:30:36,CAD,online,Halifax,False
TXN-032208,C-0205,M-0006,FlyAway #6,Travel,248.66,2024-03-17T15:31:24,CAD,online,Hamilton,False
TXN-043959,C-0343,M-0133,SuperSave #133,Grocery,459.22,2024-03-17T15:31:25,CAD,POS,Hamilton,False
TXN-030663,C-0302,M-0158,FlyAway #158,Travel,158.39,2024-03-17T15:32:45,CAD,online,Vancouver,False
TXN-029623,C-0348,M-0067,WellClinic #67,Healthcare,304.51,2024-03-17T15:34:06,CAD,online,Winnipeg,False
TXN-013389,C-0103,M-0102,HydroPower #102,Utilities,284.86,2024-03-17T15:38:43,CAD,POS,Edmonton,False
TXN-023515,C-0159,M-0083,GasLine #83,Utilities,171.1,2024-03-17T15:39:31,CAD,POS,Toronto,False
TXN-013429,C-0106,M-0191,GasLine #191,Utilities,863.93,2024-03-17T15:40:41,CAD,ATM,Edmonton,False
TXN-012031,C-0246,M-0037,HealthPlus #37,Healthcare,283.77,2024-03-17T15:43:34,CAD,POS,Edmonton,False
TXN-003678,C-0222,M-0048,CareFirst #48,Healthcare,80.51,2024-03-17T15:43:39,CAD,POS,Edmonton,False
TXN-045621,C-0376,M-0036,JetSet #36,Travel,182.32,2024-03-17T15:46:26,CAD,POS,Vancouver,False
TXN-034253,C-0490,M-0025,GreenGrocer #25,Grocery,490.75,2024-03-17T15:46:43,CAD,ATM,Edmonton,False
TXN-022081,C-0446,M-0131,EnergyStop #131,Gas Station,204.73,2024-03-17T15:48:02,CAD,POS,Edmonton,False
TXN-047523,C-0054,M-0137,Metro Plus #137,Grocery,551.69,2024-03-17T15:48:45,CAD,POS,Edmonton,False
TXN-019632,C-0117,M-0116,TechByte #116,Electronics,130.63,2024-03-17T15:49:06,CAD,online,Ottawa,False
TXN-021711,C-0192,M-0002,Golden Wok #2,Restaurant,46.4,2024-03-17T15:49:55,CAD,POS,Winnipeg,False
TXN-013206,C-0485,M-0169,FlyAway #169,Travel,306.74,2024-03-17T15:51:37,CAD,POS,Hamilton,False
TXN-028517,C-0063,M-0127,Sushi Zen #127,Restaurant,146.4,2024-03-17T15:51:51,CAD,POS,Montreal,False
TXN-019621,C-0388,M-0194,ShopNow #194,Online Shopping,134.39,2024-03-17T15:54:41,CAD,POS,Toronto,False
TXN-046722,C-0357,M-0168,PowerGrid #168,Utilities,344.16,2024-03-17T15:58:08,CAD,POS,Quebec City,False
TXN-034794,C-0214,M-0082,EnergyStop #82,Gas Station,165.02,2024-03-17T15:58:39,CAD,online,Edmonton,False
TXN-005190,C-0039,M-0008,HydroPower #8,Utilities,214.38,2024-03-17T16:02:05,CAD,POS,Montreal,False
TXN-019349,C-0127,M-0128,FlyAway #128,Travel,207.06,2024-03-17T16:02:10,CAD,online,Hamilton,False
TXN-030570,C-0030,M-0078,FlyAway #78,Travel,255.01,2024-03-17T16:06:12,CAD,POS,Quebec City,False
TXN-047346,C-0225,M-0129,DigiMart #129,Electronics,259.49,2024-03-17T16:07:07,CAD,POS,Quebec City,False
TXN-043916,C-0419,M-0085,ClickBuy #85,Online Shopping,71.83,2024-03-17T16:08:09,CAD,POS,Winnipeg,False
TXN-009349,C-0172,M-0008,HydroPower #8,Utilities,556.34,2024-03-17T16:11:18,CAD,POS,Hamilton,False
TXN-015665,C-0291,M-0016,ChicBoutique #16,Clothing,264.73,2024-03-17T16:12:13,CAD,POS,Halifax,False
TXN-042305,C-0437,M-0103,NetShop #103,Online Shopping,337.87,2024-03-17T16:18:08,CAD,online,Ottawa,False
TXN-042938,C-0019,M-0009,BookTrip #9,Travel,16.82,2024-03-17T16:18:29,CAD,ATM,Montreal,False
TXN-003768,C-0209,M-0196,HydroPower #196,Utilities,622.19,2024-03-17T16:19:47,CAD,POS,Toronto,False
TXN-042915,C-0201,M-0192,GasMax #192,Gas Station,346.86,2024-03-17T16:22:05,CAD,POS,Toronto,False
TXN-031879,C-0300,M-0011,NetShop #11,Online Shopping,28.88,2024-03-17T16:24:29,CAD,POS,Halifax,False
TXN-047574,C-0117,M-0111,EnergyStop #111,Gas Station,108.17,2024-03-17T16:24:45,CAD,POS,Halifax,False
TXN-017619,C-0371,M-0193,WebMart #193,Online Shopping,558.66,2024-03-17T16:26:07,CAD,online,Montreal,False
TXN-010781,C-0200,M-0080,ElectroZone #80,Electronics,263.73,2024-03-17T16:28:05,CAD,ATM,Edmonton,False
TXN-024259,C-0111,M-0170,Burger Hub #170,Restaurant,637.65,2024-03-17T16:29:01,CAD,online,Ottawa,False
TXN-033707,C-0450,M-0185,TrendWear #185,Clothing,289.02,2024-03-17T16:30:40,CAD,POS,Montreal,False
TXN-044587,C-0496,M-0141,FuelUp #141,Gas Station,482.29,2024-03-17T16:31:57,CAD,POS,Winnipeg,False
TXN-001516,C-0369,M-0177,WanderLux #177,Travel,235.59,2024-03-17T16:32:18,CAD,POS,Ottawa,False
TXN-039745,C-0395,M-0198,WellClinic #198,Healthcare,467.49,2024-03-17T16:34:42,CAD,POS,Quebec City,False
TXN-009863,C-0284,M-0066,GreenGrocer #66,Grocery,81.47,2024-03-17T16:35:37,CAD,online,Hamilton,False
TXN-043093,C-0305,M-0064,Pasta Palace #64,Restaurant,134.16,2024-03-17T16:38:26,CAD,ATM,Quebec City,False
TXN-000414,C-0049,M-0041,CircuitHub #41,Electronics,0.5,2024-03-17T16:40:44,CAD,online,Montreal,False
TXN-030442,C-0102,M-0124,Burger Hub #124,Restaurant,388.43,2024-03-17T16:41:25,CAD,online,Vancouver,False
TXN-031575,C-0396,M-0022,FreshMart #22,Grocery,202.3,2024-03-17T16:42:53,CAD,POS,Calgary,False
TXN-028953,C-0448,M-0157,PetroGo #157,Gas Station,224.68,2024-03-17T16:47:08,CAD,POS,Halifax,False
TXN-047706,C-0233,M-0069,GameZone #69,Entertainment,274.55,2024-03-17T16:48:36,CAD,online,Vancouver,False
TXN-010083,C-0241,M-0128,FlyAway #128,Travel,109.22,2024-03-17T16:48:41,CAD,online,Montreal,False
TXN-011128,C-0489,M-0198,WellClinic #198,Healthcare,1036.73,2024-03-17T16:51:27,CAD,POS,Quebec City,False
TXN-009819,C-0452,M-0042,GreenGrocer #42,Grocery,914.94,2024-03-17T16:53:27,CAD,POS,Hamilton,False
TXN-018045,C-0284,M-0198,WellClinic #198,Healthcare,47.62,2024-03-17T16:56:49,CAD,POS,Hamilton,False
TXN-028733,C-0122,M-0008,HydroPower #8,Utilities,407.91,2024-03-17T16:57:14,CAD,POS,Hamilton,False
TXN-006602,C-0399,M-0162,Golden Wok #162,Restaurant,63.15,2024-03-17T16:58:07,CAD,POS,Calgary,False
TXN-001939,C-0261,M-0181,Cafe Latte #181,Restaurant,553.47,2024-03-17T16:59:21,CAD,POS,Toronto,False
TXN-032788,C-0262,M-0034,SuperSave #34,Grocery,379.44,2024-03-17T17:00:06,CAD,online,Winnipeg,False
TXN-036289,C-0154,M-0189,ChicBoutique #189,Clothing,86.07,2024-03-17T17:01:59,CAD,online,Quebec City,False
TXN-008790,C-0282,M-0033,TechByte #33,Electronics,6.73,2024-03-17T17:03:05,CAD,ATM,Ottawa,False
TXN-021469,C-0310,M-0170,Burger Hub #170,Restaurant,933.43,2024-03-17T17:04:26,CAD,POS,Winnipeg,False
TXN-045031,C-0264,M-0188,BookTrip #188,Travel,97.51,2024-03-17T17:05:24,CAD,ATM,Halifax,False
TXN-017218,C-0398,M-0118,GadgetWorld #118,Electronics,706.08,2024-03-17T17:05:45,CAD,online,Ottawa,False
TXN-037540,C-0490,M-0118,GadgetWorld #118,Electronics,578.05,2024-03-17T17:06:30,CAD,online,Vancouver,False
TXN-033827,C-0475,M-0082,EnergyStop #82,Gas Station,36.03,2024-03-17T17:07:07,CAD,POS,Halifax,False
TXN-028138,C-0284,M-0041,CircuitHub #41,Electronics,60.97,2024-03-17T17:08:02,CAD,online,Toronto,False
TXN-007446,C-0357,M-0028,Burger Hub #28,Restaurant,71.6,2024-03-17T17:13:05,CAD,online,Vancouver,False
TXN-030574,C-0368,M-0004,FashionFit #4,Clothing,565.16,2024-03-17T17:14:53,CAD,POS,Ottawa,False
TXN-016833,C-0295,M-0079,TelcoNet #79,Utilities,0.5,2024-03-17T17:19:54,CAD,POS,Winnipeg,False
TXN-046337,C-0228,M-0015,Metro Plus #15,Grocery,529.65,2024-03-17T17:23:06,CAD,online,Winnipeg,False
TXN-020271,C-0487,M-0141,FuelUp #141,Gas Station,449.42,2024-03-17T17:25:35,CAD,online,Hamilton,False
TXN-038759,C-0489,M-0081,WaterWorks #81,Utilities,581.21,2024-03-17T17:26:01,CAD,online,Halifax,False
TXN-011516,C-0387,M-0176,Burger Hub #176,Restaurant,204.62,2024-03-17T17:29:08,CAD,online,Hamilton,False
TXN-018903,C-0342,M-0176,Burger Hub #176,Restaurant,317.64,2024-03-17T17:29:33,CAD,POS,Toronto,False
TXN-002626,C-0021,M-0091,PowerGrid #91,Utilities,77.83,2024-03-17T17:33:15,CAD,ATM,Montreal,False
TXN-015768,C-0328,M-0161,MusicHall #161,Entertainment,422.47,2024-03-17T17:34:40,CAD,online,Calgary,False
TXN-041749,C-0480,M-0105,FoodLand #105,Grocery,405.25,2024-03-17T17:35:04,CAD,POS,Quebec City,False
TXN-034002,C-0088,M-0199,GreenGrocer #199,Grocery,306.58,2024-03-17T17:35:46,CAD,POS,Hamilton,False
TXN-035315,C-0316,M-0188,BookTrip #188,Travel,314.54,2024-03-17T17:36:18,CAD,POS,Toronto,False
TXN-043754,C-0490,M-0092,WaterWorks #92,Utilities,635.3,2024-03-17T17:37:31,CAD,online,Calgary,False
TXN-031461,C-0105,M-0167,GadgetWorld #167,Electronics,164.94,2024-03-17T17:38:07,CAD,online,Toronto,False
TXN-014155,C-0097,M-0061,FashionFit #61,Clothing,0.5,2024-03-17T17:40:02,CAD,online,Halifax,False
TXN-036773,C-0014,M-0130,ElectroZone #130,Electronics,271.45,2024-03-17T17:44:30,CAD,ATM,Toronto,False
TXN-043006,C-0180,M-0033,TechByte #33,Electronics,0.5,2024-03-17T17:47:00,CAD,online,Calgary,False
TXN-009242,C-0162,M-0040,GameZone #40,Entertainment,429.47,2024-03-17T17:47:52,CAD,POS,Toronto,False
TXN-037399,C-0257,M-0198,WellClinic #198,Healthcare,384.16,2024-03-17T17:48:11,CAD,online,Montreal,False
TXN-034080,C-0106,M-0191,GasLine #191,Utilities,536.15,2024-03-17T17:48:35,CAD,online,Ottawa,False
TXN-009897,C-0127,M-0128,FlyAway #128,Travel,200.0,2024-03-17T17:49:31,CAD,POS,Toronto,False
TXN-026392,C-0052,M-0006,FlyAway #6,Travel,372.48,2024-03-17T17:49:35,CAD,online,Montreal,False
TXN-006059,C-0435,M-0045,ClickBuy #45,Online Shopping,16.8,2024-03-17T17:49:50,CAD,POS,Montreal,False
TXN-042707,C-0020,M-0147,TelcoNet #147,Utilities,524.54,2024-03-17T17:50:06,CAD,online,Vancouver,False
TXN-023794,C-0052,M-0002,Golden Wok #2,Restaurant,370.55,2024-03-17T17:51:02,CAD,POS,Vancouver,False
TXN-019916,C-0072,M-0077,ShopNow #77,Online Shopping,53.23,2024-03-17T17:51:42,CAD,POS,Halifax,False
TXN-024499,C-0437,M-0200,WanderLux #200,Travel,322.02,2024-03-17T17:52:34,CAD,POS,Winnipeg,False
TXN-015904,C-0072,M-0199,GreenGrocer #199,Grocery,19.61,2024-03-17T17:52:49,CAD,POS,Calgary,False
TXN-014912,C-0433,M-0042,GreenGrocer #42,Grocery,333.54,2024-03-17T17:55:30,CAD,POS,Montreal,False
TXN-004697,C-0062,M-0083,GasLine #83,Utilities,35.32,2024-03-17T17:58:00,CAD,POS,Quebec City,False
TXN-010659,C-0432,M-0042,GreenGrocer #42,Grocery,0.5,2024-03-17T17:58:20,CAD,online,Toronto,False
TXN-031336,C-0151,M-0132,DigiMart #132,Electronics,258.6,2024-03-17T18:02:25,CAD,online,Montreal,False
TXN-029634,C-0326,M-0009,BookTrip #9,Travel,519.05,2024-03-17T18:04:18,CAD,online,Montreal,False
TXN-000349,C-0007,M-0175,TelcoNet #175,Utilities,167.9,2024-03-17T18:04:37,CAD,POS,Montreal,False
TXN-024893,C-0343,M-0167,GadgetWorld #167,Electronics,338.36,2024-03-17T18:05:06,CAD,POS,Hamilton,False
TXN-020525,C-0008,M-0098,ChicBoutique #98,Clothing,283.33,2024-03-17T18:06:08,CAD,ATM,Toronto,False
TXN-014312,C-0201,M-0123,eStore #123,Online Shopping,477.13,2024-03-17T18:06:49,CAD,POS,Edmonton,False
TXN-047222,C-0004,M-0098,ChicBoutique #98,Clothing,305.94,2024-03-17T18:06:49,CAD,online,Hamilton,False
TXN-014027,C-0264,M-0024,FlyAway #24,Travel,106.98,2024-03-17T18:07:11,CAD,POS,Winnipeg,False
TXN-032822,C-0277,M-0068,FunPark #68,Entertainment,246.45,2024-03-17T18:07:23,CAD,POS,Winnipeg,False
TXN-041007,C-0224,M-0130,ElectroZone #130,Electronics,51.34,2024-03-17T18:09:03,USD,POS,Singapore,True
TXN-010883,C-0323,M-0115,HydroPower #115,Utilities,338.54,2024-03-17T18:09:19,CAD,online,Edmonton,False
TXN-015197,C-0162,M-0099,ElectroZone #99,Electronics,60.69,2024-03-17T18:11:17,CAD,online,Edmonton,False
TXN-022503,C-0284,M-0041,CircuitHub #41,Electronics,72.94,2024-03-17T18:12:00,CAD,POS,Halifax,False
TXN-019982,C-0339,M-0167,GadgetWorld #167,Electronics,221.69,2024-03-17T18:12:14,CAD,ATM,Ottawa,False
TXN-012875,C-0074,M-0153,NetShop #153,Online Shopping,129.84,2024-03-17T18:13:06,CAD,POS,Winnipeg,False
TXN-039027,C-0458,M-0141,FuelUp #141,Gas Station,520.11,2024-03-17T18:18:16,CAD,online,Winnipeg,False
TXN-021781,C-0374,M-0058,QuickGas #58,Gas Station,101.89,2024-03-17T18:18:43,CAD,online,Ottawa,False
TXN-013949,C-0361,M-0105,FoodLand #105,Grocery,77.35,2024-03-17T18:19:45,CAD,POS,Winnipeg,False
TXN-010328,C-0265,M-0137,Metro Plus #137,Grocery,348.85,2024-03-17T18:21:03,CAD,online,Toronto,False
TXN-009086,C-0300,M-0032,DigiMart #32,Electronics,12.59,2024-03-17T18:23:12,CAD,online,Halifax,False
TXN-026239,C-0211,M-0190,PowerGrid #190,Utilities,67.07,2024-03-17T18:24:46,CAD,online,Winnipeg,False
TXN-027729,C-0204,M-0175,TelcoNet #175,Utilities,72.17,2024-03-17T18:25:43,CAD,online,Quebec City,False
TXN-023412,C-0095,M-0044,CircuitHub #44,Electronics,341.83,2024-03-17T18:27:24,CAD,POS,Vancouver,False
TXN-041961,C-0289,M-0105,FoodLand #105,Grocery,59.69,2024-03-17T18:29:41,CAD,POS,Calgary,False
TXN-017579,C-0025,M-0149,GasLine #149,Utilities,281.89,2024-03-17T18:32:14,CAD,POS,Hamilton,False
TXN-011769,C-0301,M-0175,TelcoNet #175,Utilities,51.39,2024-03-17T18:32:33,CAD,online,Calgary,False
TXN-022278,C-0171,M-0152,StyleHub #152,Clothing,345.46,2024-03-17T18:32:47,CAD,ATM,Hamilton,False
TXN-000879,C-0154,M-0149,GasLine #149,Utilities,200.95,2024-03-17T18:33:12,CAD,POS,Montreal,False
TXN-028777,C-0256,M-0114,EnergyStop #114,Gas Station,410.73,2024-03-17T18:33:23,CAD,POS,Toronto,False
TXN-018528,C-0383,M-0083,GasLine #83,Utilities,247.68,2024-03-17T18:34:52,CAD,online,Winnipeg,False
TXN-044356,C-0487,M-0111,EnergyStop #111,Gas Station,333.15,2024-03-17T18:36:06,CAD,POS,Winnipeg,False
TXN-036682,C-0205,M-0079,TelcoNet #79,Utilities,210.86,2024-03-17T18:40:46,CAD,ATM,Toronto,False
TXN-009454,C-0384,M-0028,Burger Hub #28,Restaurant,258.9,2024-03-17T18:42:21,CAD,online,Montreal,False
TXN-010383,C-0110,M-0151,Cafe Latte #151,Restaurant,578.05,2024-03-17T18:43:38,CAD,POS,Toronto,False
TXN-012512,C-0382,M-0056,GasMax #56,Gas Station,152.4,2024-03-17T18:44:23,CAD,online,Montreal,False
TXN-013099,C-0250,M-0181,Cafe Latte #181,Restaurant,358.74,2024-03-17T18:44:33,CAD,online,Hamilton,False
TXN-049557,C-0313,M-0012,CircuitHub #12,Electronics,1028.5,2024-03-17T18:46:29,USD,online,New York,True
TXN-018923,C-0152,M-0093,TelcoNet #93,Utilities,363.61,2024-03-17T18:46:40,CAD,POS,Halifax,False
TXN-001703,C-0046,M-0050,HealthPlus #50,Healthcare,40.71,2024-03-17T18:47:24,CAD,POS,Calgary,False
TXN-011086,C-0213,M-0106,CareFirst #106,Healthcare,43.51,2024-03-17T18:49:31,CAD,online,Quebec City,False
TXN-029753,C-0100,M-0161,MusicHall #161,Entertainment,382.21,2024-03-17T18:51:37,CAD,online,Quebec City,False
TXN-044751,C-0022,M-0050,HealthPlus #50,Healthcare,16.27,2024-03-17T18:52:31,CAD,online,Hamilton,False
TXN-038804,C-0270,M-0003,SuperSave #3,Grocery,132.62,2024-03-17T18:54:29,CAD,online,Halifax,False
TXN-020552,C-0187,M-0174,Burger Hub #174,Restaurant,463.02,2024-03-17T18:57:06,CAD,POS,Ottawa,False
TXN-002783,C-0340,M-0058,QuickGas #58,Gas Station,100.16,2024-03-17T18:57:26,CAD,POS,Toronto,False
TXN-047866,C-0371,M-0083,GasLine #83,Utilities,366.92,2024-03-17T18:57:54,CAD,POS,Hamilton,False
TXN-001709,C-0324,M-0039,TravelEase #39,Travel,114.71,2024-03-17T18:58:51,CAD,POS,Toronto,False
TXN-024159,C-0343,M-0133,SuperSave #133,Grocery,166.69,2024-03-17T18:59:19,CAD,POS,Toronto,False
TXN-020381,C-0190,M-0114,EnergyStop #114,Gas Station,379.79,2024-03-17T19:04:24,CAD,POS,Hamilton,False
TXN-012341,C-0472,M-0164,FuelUp #164,Gas Station,233.02,2024-03-17T19:06:58,CAD,POS,Edmonton,False
TXN-013215,C-0290,M-0086,Metro Plus #86,Grocery,20.11,2024-03-17T19:07:35,CAD,POS,Vancouver,False
TXN-021798,C-0009,M-0081,WaterWorks #81,Utilities,255.2,2024-03-17T19:07:50,CAD,POS,Calgary,False
TXN-011496,C-0448,M-0084,FuelUp #84,Gas Station,374.27,2024-03-17T19:22:50,CAD,online,Toronto,False
TXN-021133,C-0086,M-0107,SuperSave #107,Grocery,268.35,2024-03-17T19:25:00,CAD,ATM,Montreal,False
TXN-032142,C-0197,M-0189,ChicBoutique #189,Clothing,99.52,2024-03-17T19:28:41,CAD,online,Calgary,False
TXN-046555,C-0066,M-0070,ShopNow #70,Online Shopping,145.54,2024-03-17T19:30:02,CAD,online,Calgary,False
TXN-020742,C-0089,M-0033,TechByte #33,Electronics,13.04,2024-03-17T19:30:04,CAD,online,Toronto,False
TXN-041240,C-0276,M-0034,SuperSave #34,Grocery,51.86,2024-03-17T19:31:18,CAD,online,Montreal,False
TXN-020423,C-0136,M-0182,TechByte #182,Electronics,375.64,2024-03-17T19:37:34,CAD,online,Hamilton,False
TXN-011554,C-0436,M-0154,StreamFlix #154,Entertainment,349.19,2024-03-17T19:37:54,CAD,POS,Toronto,False
TXN-014835,C-0362,M-0029,PowerGrid #29,Utilities,401.44,2024-03-17T19:40:26,CAD,POS,Calgary,False
TXN-019235,C-0014,M-0130,ElectroZone #130,Electronics,322.76,2024-03-17T19:42:07,CAD,online,Winnipeg,False
TXN-031777,C-0025,M-0149,GasLine #149,Utilities,224.74,2024-03-17T19:42:09,CAD,online,Toronto,False
TXN-010721,C-0284,M-0041,CircuitHub #41,Electronics,97.38,2024-03-17T19:49:08,CAD,POS,Toronto,False
TXN-004974,C-0121,M-0030,TechByte #30,Electronics,23.65,2024-03-17T19:51:40,CAD,POS,Vancouver,False
TXN-028766,C-0276,M-0034,SuperSave #34,Grocery,66.83,2024-03-17T19:52:08,CAD,POS,Vancouver,False
TXN-037825,C-0137,M-0154,StreamFlix #154,Entertainment,455.65,2024-03-17T19:53:35,CAD,online,Montreal,False
TXN-047839,C-0282,M-0033,TechByte #33,Electronics,23.21,2024-03-17T19:53:41,CAD,online,Winnipeg,False
TXN-014361,C-0079,M-0121,SuperSave #121,Grocery,279.01,2024-03-17T19:55:20,CAD,online,Vancouver,False
TXN-033751,C-0148,M-0082,EnergyStop #82,Gas Station,358.65,2024-03-17T19:57:02,CAD,online,Calgary,False
TXN-010173,C-0057,M-0033,TechByte #33,Electronics,122.02,2024-03-17T19:58:41,CAD,online,Quebec City,False
TXN-035163,C-0105,M-0105,FoodLand #105,Grocery,301.92,2024-03-17T19:59:54,CAD,online,Calgary,False
TXN-022736,C-0363,M-0060,HealthPlus #60,Healthcare,100.99,2024-03-17T20:02:26,USD,online,London,True
TXN-010312,C-0464,M-0141,FuelUp #141,Gas Station,221.52,2024-03-17T20:04:47,CAD,online,Hamilton,False
TXN-017615,C-0219,M-0199,GreenGrocer #199,Grocery,209.08,2024-03-17T20:10:04,CAD,POS,Winnipeg,False
TXN-041278,C-0116,M-0155,GadgetWorld #155,Electronics,56.99,2024-03-17T20:12:17,CAD,POS,Quebec City,False
TXN-008131,C-0045,M-0038,GreenGrocer #38,Grocery,150.56,2024-03-17T20:12:34,CAD,POS,Winnipeg,False
TXN-011641,C-0262,M-0071,FuelUp #71,Gas Station,375.82,2024-03-17T20:16:00,CAD,POS,Ottawa,False
